poem_poem_id,诗名,花名,朝代,poem_top10_ids,poem_top10_names,poem_top10_scores,ana_top10_ids,ana_top10_names,ana_top10_scores
952,红梅四首(其二),红梅,元,"[339, 983, 227, 944, 706, 479, 472, 598, 932, 975]","[""绣 球"", ""庆宫春"", ""绯桃花歌"", ""红 梅"", ""迈陂塘"", ""扬州慢"", ""后土庙琼花诗二首"", ""榴 花"", ""酷相思"", ""水仙花""]","[0.7466, 0.6716, 0.6676, 0.6315, 0.631, 0.5961, 0.5228, 0.4493, 0.3847, 0.3777]","[956, 948, 127, 140, 154, 946, 146, 135, 947, 149]","[""留春 令"", ""红 梅"", ""朝中措"", ""汉宫春"", ""沁园春"", ""红 梅"", ""一尊红"", ""渔家傲"", ""红 梅"", ""疏 影""]","[0.9433, 0.9421, 0.9384, 0.9342, 0.9332, 0.9328, 0.9301, 0.93, 0.9294, 0.927]"
974,水 仙,水仙花,明,"[962, 768, 345, 225, 663, 789, 266, 872, 857, 149]","[""水仙花"", ""迷仙引"", ""剪春罗"", ""摸鱼儿"", ""白 莲"", ""金钗股"", ""杏‘ 花"", ""题菊花"", ""晚香轩"", ""疏 影""]","[0.3252, 0.3066, 0.299, 0.2724, 0.249, 0.2485, 0.2438, 0.2359, 0.2353, 0.2338]","[595, 966, 219, 962, 984, 975, 961, 226, 983, 564]","[""咏邻女东窗海石榴"", ""水仙花"", ""如梦令"", ""水仙花"", ""贺新郎"", ""水仙花"", ""王充道送水仙花五十枝"", ""风雨看舟前落花戏为新句"", ""庆宫春"", ""赋虞美人草""]","[0.9323, 0.9305, 0.9296, 0.9289, 0.9245, 0.9243, 0.9243, 0.9243, 0.9211, 0.9209]"
999,西江月,瑞香,宋,"[958, 985, 225, 559, 7, 181, 909, 960, 608, 933]","[""蝶恋花"", ""蜡梅一首贈赵景貺"", ""摸鱼儿"", ""定风波"", ""再用前韵"", ""寓居定惠院之东，杂花溝山，有海棠一株，土人不知贵也"", ""邵伯梵行寺山茶"", ""定风波"", ""贺新郎"", ""咏甘菊""]","[0.5445, 0.5224, 0.4534, 0.4092, 0.3983, 0.3947, 0.3863, 0.3834, 0.3716, 0.3639]","[996, 997, 995, 346, 343, 228, 909, 363, 611, 952]","[""瑞香花新开(五首之一)"", ""咏瑞香"", ""瑞香花"", ""木 兰"", ""念奴娇"", ""桃 花"", ""邵伯梵行寺山茶"", ""远公亭牡丹"", ""石竹花"", ""红梅四首(其二)""]","[0.9372, 0.9368, 0.9319, 0.9208, 0.9195, 0.9177, 0.9141, 0.913, 0.9125, 0.9124]"
997,咏瑞香,瑞香,宋,"[986, 183, 127, 781, 837, 211, 909, 996, 759, 185]","[""荀秀才送蜡梅十枝奇甚为赋此诗"", ""海棠歌"", ""朝中措"", ""紫 薇"", ""菊 花"", ""黄海棠"", ""邵伯梵行寺山茶"", ""瑞香花新开(五首之一)"", ""南柯子"", ""海 棠""]","[0.5792, 0.4579, 0.3946, 0.3249, 0.2705, 0.2651, 0.2418, 0.2261, 0.2197, 0.1904]","[996, 228, 995, 543, 999, 505, 961, 355, 327, 770]","[""瑞香花新开(五首之一)"", ""桃 花"", ""瑞香花"", ""水龙吟"", ""西江月"", ""如梦"", ""王充道送水仙花五十枝"", ""东风第一枝"", ""东风第一枝"", ""水龙吟蓼花""]","[0.9517, 0.95, 0.9417, 0.9385, 0.9368, 0.9326, 0.9326, 0.9314, 0.9303, 0.93]"
996,瑞香花新开(五首之一),瑞香,宋,"[329, 947, 789, 127, 612, 792, 997, 12, 966, 843]","[""腊前月季"", ""红 梅"", ""金钗股"", ""朝中措"", ""赋石竹"", ""春桂问答二首"", ""咏瑞香"", ""十一月中旬扶风界见梅花"", ""水仙花"", ""万年厉员外宅赏残菊""]","[0.6875, 0.4251, 0.3304, 0.2594, 0.238, 0.2372, 0.2261, 0.2145, 0.2042, 0.1884]","[995, 997, 999, 543, 355, 746, 185, 346, 597, 465]","[""瑞香花"", ""咏瑞香"", ""西江月"", ""水龙吟"", ""东风第一枝"", ""白槿花"", ""海 棠"", ""木 兰"", ""榴 花"", ""玲珑四犯""]","[0.9604, 0.9517, 0.9372, 0.9215, 0.9204, 0.9188, 0.9184, 0.9176, 0.9171, 0.9148]"
995,瑞香花,瑞香,宋,"[760, 343, 943, 906, 900, 140, 938, 789, 218, 355]","[""蝶恋花"", ""念奴娇"", ""如梦令"", ""茶轩为陈惟寅赋"", ""小桃红"", ""汉宫春"", ""野菊座主闲闲公命作"", ""金钗股"", ""如梦令"", ""东风第一枝""]","[0.4277, 0.4117, 0.3958, 0.3736, 0.3451, 0.3377, 0.3304, 0.3246, 0.3228, 0.3058]","[996, 997, 999, 543, 465, 611, 406, 363, 987, 355]","[""瑞香花新开(五首之一)"", ""咏瑞香"", ""西江月"", ""水龙吟"", ""玲珑四犯"", ""石竹花"", ""水龙吟"", ""远公亭牡丹"", ""戏咏蜡梅二首"", ""东风第一枝""]","[0.9604, 0.9417, 0.9319, 0.9317, 0.9271, 0.9256, 0.9216, 0.9199, 0.9193, 0.918]"
961,王充道送水仙花五十枝,水仙花,宋,"[897, 515, 343, 999, 760, 7, 958, 702, 610, 466]","[""鹧鸪天"", ""水龙吟"", ""念奴娇"", ""西江月"", ""蝶恋花"", ""再用前韵"", ""蝶恋花"", ""洞仙歌令"", ""石竹花"", ""贺新郎""]","[0.4365, 0.3534, 0.3028, 0.2878, 0.2858, 0.2854, 0.2805, 0.2796, 0.2677, 0.2639]","[975, 962, 770, 984, 997, 228, 465, 966, 466, 974]","[""水仙花"", ""水仙花"", ""水龙吟蓼花"", ""贺新郎"", ""咏瑞香"", ""桃 花"", ""玲珑四犯"", ""水仙花"", ""贺新郎"", ""水 仙""]","[0.9538, 0.9397, 0.9367, 0.9334, 0.9326, 0.9265, 0.9261, 0.9253, 0.9251, 0.9243]"
962,水仙花,水仙花,宋,"[663, 974, 843, 804, 154, 835, 505, 749, 789, 559]","[""白 莲"", ""水 仙"", ""万年厉员外宅赏残菊"", ""东城桂"", ""沁园春"", ""舟上采菊"", ""如梦"", ""咏槿花"", ""金钗股"", ""定风波""]","[0.5187, 0.3252, 0.323, 0.3072, 0.2626, 0.2562, 0.2488, 0.2371, 0.2355, 0.234]","[610, 961, 228, 975, 226, 611, 909, 966, 596, 984]","[""石竹花"", ""王充道送水仙花五十枝"", ""桃 花"", ""水仙花"", ""风雨看舟前落花戏为新句"", ""石竹花"", ""邵伯梵行寺山茶"", ""水仙花"", ""赋园中所有"", ""贺新郎""]","[0.9431, 0.9397, 0.9392, 0.9375, 0.937, 0.9365, 0.9332, 0.9332, 0.9323, 0.9318]"
987,戏咏蜡梅二首,蜡梅,宋,"[505, 903, 760, 225, 702, 218, 223, 327, 958, 768]","[""如梦"", ""绛都春"", ""蝶恋花"", ""摸鱼儿"", ""洞仙歌令"", ""如梦令"", ""二月二十四夜饮海棠下作"", ""东风第一枝"", ""蝶恋花"", ""迷仙引""]","[0.4826, 0.4453, 0.3949, 0.3547, 0.3541, 0.3436, 0.3333, 0.329, 0.3214, 0.3193]","[986, 611, 948, 127, 985, 957, 140, 946, 329, 521]","[""荀秀才送蜡梅十枝奇甚为赋此诗"", ""石竹花"", ""红 梅"", ""朝中措"", ""蜡梅一首贈赵景貺"", ""玉楼春"", ""汉宫春"", ""红 梅"", ""腊前月季"", ""木棉花歌""]","[0.9528, 0.9399, 0.9399, 0.9383, 0.9375, 0.935, 0.9313, 0.93, 0.9278, 0.9278]"
985,蜡梅一首贈赵景貺,蜡梅,宋,"[5, 181, 909, 933, 960, 999, 917, 7, 800, 596]","[""和秦太虚梅花"", ""寓居定惠院之东，杂花溝山，有海棠一株，土人不知贵也"", ""邵伯梵行寺山茶"", ""咏甘菊"", ""定风波"", ""西江月"", ""王伯扬所藏赵昌芙蓉"", ""再用前韵"", ""八月十七日天竺山送桂花分贈元素"", ""赋园中所有""]","[0.7422, 0.6908, 0.6811, 0.5465, 0.5421, 0.5224, 0.5154, 0.5079, 0.4977, 0.4929]","[986, 987, 948, 127, 952, 154, 945, 957, 149, 960]","[""荀秀才送蜡梅十枝奇甚为赋此诗"", ""戏咏蜡梅二首"", ""红 梅"", ""朝中措"", ""红梅四首(其二)"", ""沁园春"", ""岭上红梅"", ""玉楼春"", ""疏 影"", ""定风波""]","[0.9534, 0.9375, 0.9295, 0.9221, 0.9182, 0.9148, 0.9141, 0.9105, 0.9096, 0.9094]"
986,荀秀才送蜡梅十枝奇甚为赋此诗,蜡梅,宋,"[183, 127, 997, 781, 837, 841, 909, 615, 569, 857]","[""海棠歌"", ""朝中措"", ""咏瑞香"", ""紫 薇"", ""菊 花"", ""山园草间菊数枝开，席地独酌"", ""邵伯梵行寺山茶"", ""栀 子"", ""虞美人"", ""晚香轩""]","[0.847, 0.5993, 0.5792, 0.4646, 0.4317, 0.3453, 0.2485, 0.2031, 0.2, 0.191]","[985, 987, 948, 127, 945, 179, 857, 5, 154, 388]","[""蜡梅一首贈赵景貺"", ""戏咏蜡梅二首"", ""红 梅"", ""朝中措"", ""岭上红梅"", ""折海棠戏赠圣俞"", ""晚香轩"", ""和秦太虚梅花"", ""沁园春"", ""惜牡丹花""]","[0.9534, 0.9528, 0.9404, 0.94, 0.935, 0.9321, 0.9316, 0.9315, 0.9296, 0.928]"
984,贺新郎,水仙花,宋,"[704, 406, 955, 932, 136, 481, 915, 608, 327, 813]","[""水龙吟白莲"", ""水龙吟"", ""种红梅一株于竹下赋此"", ""酷相思"", ""孤雁儿"", ""喜迁莺"", ""木兰花慢"", ""贺新郎"", ""东风第一枝"", ""霜天晓角""]","[0.5698, 0.5464, 0.4986, 0.4946, 0.4927, 0.4698, 0.4335, 0.427, 0.4185, 0.4149]","[982, 637, 975, 966, 835, 817, 956, 260, 959, 703]","[""金人捧露盘"", ""观鑫"", ""水仙花"", ""水仙花"", ""舟上采菊"", ""古香慢"", ""留春 令"", ""露 华"", ""小重山"", ""水龙吟""]","[0.9529, 0.9527, 0.9472, 0.9462, 0.9414, 0.9398, 0.9383, 0.9369, 0.9368, 0.9353]"
983,庆宫春,水仙花,宋,"[952, 339, 472, 706, 479, 221, 944, 896, 975, 227]","[""红梅四首(其二)"", ""绣 球"", ""后土庙琼花诗二首"", ""迈陂塘"", ""扬州慢"", ""南乡子"", ""红 梅"", ""卖花声"", ""水仙花"", ""绯桃花歌""]","[0.6716, 0.6378, 0.61, 0.5848, 0.5659, 0.5307, 0.4539, 0.4467, 0.4419, 0.4325]","[223, 959, 607, 564, 974, 707, 638, 481, 979, 817]","[""二月二十四夜饮海棠下作"", ""小重山"", ""庆清朝"", ""赋虞美人草"", ""水 仙"", ""迈陂塘"", ""采莲曲"", ""喜迁莺"", ""菩萨蛮"", ""古香慢""]","[0.9298, 0.929, 0.9239, 0.9224, 0.9211, 0.9174, 0.9173, 0.9173, 0.9171, 0.9166]"
982,金人捧露盘,水仙花,宋,"[706, 975, 228, 937, 915, 224, 708, 984, 983, 707]","[""迈陂塘"", ""水仙花"", ""桃 花"", ""野菊"", ""木兰花慢"", ""宴清都"", ""念奴娇"", ""贺新郎"", ""庆宫春"", ""迈陂塘""]","[0.3815, 0.3712, 0.3652, 0.3545, 0.3412, 0.3318, 0.3283, 0.319, 0.3137, 0.302]","[984, 975, 260, 637, 543, 327, 642, 466, 997, 961]","[""贺新郎"", ""水仙花"", ""露 华"", ""观鑫"", ""水龙吟"", ""东风第一枝"", ""张静婉采莲曲"", ""贺新郎"", ""咏瑞香"", ""王充道送水仙花五十枝""]","[0.9529, 0.9394, 0.9313, 0.9226, 0.9219, 0.9218, 0.9217, 0.9217, 0.9216, 0.9213]"
979,菩萨蛮,水仙花,宋,"[824, 516, 495, 899, 600, 544, 291, 515, 939, 960]","[""菩萨蛮"", ""水龙吟"", ""柳花词三首"", ""南乡子"", ""西园石榴开"", ""望海潮"", ""画堂春"", ""水龙吟"", ""野菊再奉座主闲闲公命作"", ""定风波""]","[0.6454, 0.5559, 0.5096, 0.4844, 0.4579, 0.4527, 0.4213, 0.398, 0.3694, 0.3527]","[707, 611, 791, 789, 470, 223, 136, 137, 749, 959]","[""迈陂塘"", ""石竹花"", ""曼陀罗"", ""金钗股"", ""金沙花"", ""二月二十四夜饮海棠下作"", ""孤雁儿"", ""江梅引"", ""咏槿花"", ""小重山""]","[0.9459, 0.944, 0.9422, 0.941, 0.9407, 0.9396, 0.9391, 0.9376, 0.9347, 0.9347]"
975,水仙花,水仙,清,"[515, 227, 516, 706, 824, 983, 932, 958, 937, 952]","[""水龙吟"", ""绯桃花歌"", ""水龙吟"", ""迈陂塘"", ""菩萨蛮"", ""庆宫春"", ""酷相思"", ""蝶恋花"", ""野菊"", ""红梅四首(其二)""]","[0.6189, 0.5646, 0.4582, 0.4577, 0.4549, 0.4419, 0.4133, 0.4105, 0.4064, 0.3777]","[961, 984, 982, 962, 770, 260, 637, 466, 346, 479]","[""王充道送水仙花五十枝"", ""贺新郎"", ""金人捧露盘"", ""水仙花"", ""水龙吟蓼花"", ""露 华"", ""观鑫"", ""贺新郎"", ""木 兰"", ""扬州慢""]","[0.9538, 0.9472, 0.9394, 0.9375, 0.93, 0.93, 0.9292, 0.9288, 0.9285, 0.9273]"
966,水仙花,水仙花,宋,"[925, 610, 792, 979, 764, 926, 218, 421, 748, 900]","[""芙 蓉"", ""石竹花"", ""春桂问答二首"", ""菩萨蛮"", ""蓼 花"", ""窗前木芙蓉"", ""如梦令"", ""兰 花"", ""槿 花(其-)"", ""小桃红""]","[0.345, 0.3422, 0.3294, 0.2473, 0.2456, 0.2265, 0.2244, 0.2243, 0.2167, 0.2098]","[984, 835, 833, 228, 962, 637, 226, 834, 974, 909]","[""贺新郎"", ""舟上采菊"", ""和郭主簿二首(其二)"", ""桃 花"", ""水仙花"", ""观鑫"", ""风雨看舟前落花戏为新句"", ""饮 酒（其五）"", ""水 仙"", ""邵伯梵行寺山茶""]","[0.9462, 0.9379, 0.9356, 0.9336, 0.9332, 0.9331, 0.9328, 0.9318, 0.9305, 0.9303]"
