external_id,name,price,currency,spec_text,color,unit,size,origin,care_instructions,image_url,image_local_path,product_url,stock_status,fetched_at
552916,維也納菊（可選色）,200.0,HKD,5枝,粉/咖色,5枝,50-70cm,雲南/廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/552916,,2026-03-09 05:50:19
551654,耳墜花,50.0,HKD,扎,綠色,扎,60-80cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/551654,,2026-03-09 05:50:28
549694,鮮花 - 小手球,50.0,HKD,扎,可選,扎,60-80cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/549694,,2026-03-09 05:50:37
549125,莢米花,45.0,HKD,1扎,白色,1扎,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/549125,,2026-03-09 05:50:45
549124,觀果 - 帶果尤加利（可選）,95.0,HKD,1札,"3一5支
染紅3一5支",1札,30-50cm,廣州/雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/549124,,2026-03-09 05:50:53
549122,橙菠蘿,110.0,HKD,1扎,橙色,1扎,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/549122,,2026-03-09 05:51:01
549119,愛麗絲（鳶尾）,100.0,HKD,,,,,,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/549119,,2026-03-09 04:24:02
542494,葉材 - 五針松,40.0,HKD,扎,綠色,扎,50-65cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/542494,,2026-03-09 05:51:30
540197,大理花 - 梅根,95.0,HKD,1札 (5支),5支,1札 (5支),30-50cm,雲南,1.45°斜剪根，深水醒花，花頭10cm以下都浸在水中，但不要弄濕花頭。等待4-5小時，花材恢復新鮮後，水位以下的葉片修剪乾淨即可用花;脫水嚴重適當延長時間不要超過一個晚上。醒  花完成後加入保鮮劑效果更佳。,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/540197,,2026-03-09 05:51:38
540196,大理花 - 綠野仙蹤,95.0,HKD,1札 (5支),5支,1札 (5支),30-50cm,雲南,1.45°斜剪根，深水醒花，花頭10cm以下都浸在水中，但不要弄濕花頭。等待4-5小時，花材恢復新鮮後，水位以下的葉片修剪乾淨即可用花;脫水嚴重適當延長時間不要超過一個晚上。醒  花完成後加入保鮮劑效果更佳。,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/540196,,2026-03-09 05:51:45
540194,大理花 - 流螢,95.0,HKD,1札 (5支),5支,1札 (5支),30-50cm,雲南,1.45°斜剪根，深水醒花，花頭10cm以下都浸在水中，但不要弄濕花頭。等待4-5小時，花材恢復新鮮後，水位以下的葉片修剪乾淨即可用花;脫水嚴重適當延長時間不要超過一個晚上。醒  花完成後加入保鮮劑效果更佳。,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/540194,,2026-03-09 05:51:54
540190,洋牡丹 - 河内,110.0,HKD,1札,粉色,1札,30-40cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/540190,,2026-03-09 05:52:03
540187,洋牡丹（可選色）,70.0,HKD,1札,可選,1札,30-40cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/540187,,2026-03-09 05:52:10
539531,葉類 - 黃金葉,70.0,HKD,3-5枝,黃色,3-5枝,40-70cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/539531,,2026-03-09 05:52:19
537352,鮮花 - 牡丹菊（吸色薄荷綠）,100.0,HKD,5支/10支,绿色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537352,,2026-03-09 05:52:27
537350,鮮花 - 牡丹菊（吸色珊瑚紅）,100.0,HKD,5支/10支,红色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537350,,2026-03-09 05:52:34
537349,鮮花 - 牡丹菊白色,90.0,HKD,5支/10支,粉色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537349,,2026-03-09 05:52:41
537347,鮮花 - 牡丹菊（吸色鮭魚粉）,100.0,HKD,5支/10支,粉色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537347,,2026-03-09 05:52:49
537345,鮮花 - 牡丹菊（吸色檸檬黃）,100.0,HKD,5支/10支,黄色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537345,,2026-03-09 05:52:58
537342,鮮花 - 牡丹菊（吸色彩虹）,100.0,HKD,5支/10支,彩色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537342,,2026-03-09 05:53:06
537339,鮮花 - 牡丹菊（吸色雨墨藍）,100.0,HKD,5支/10支,蓝色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537339,,2026-03-09 05:53:13
537338,鮮花 - 牡丹菊（吸色藍色）,100.0,HKD,5支/10支,蓝色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537338,,2026-03-09 05:53:22
537134,星芹,70.0,HKD,5枝/3枝,白色,5枝/3枝,40-60cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537134,,2026-03-09 05:53:29
537132,新娘花,100.0,HKD,5枝/3枝,粉白色,5枝/3枝,40-60cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537132,,2026-03-09 05:53:36
537131,彩星（水晶草）,35.0,HKD,3枝/5枝,黃/白/粉/玫紅色,3枝/5枝,40-60cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537131,,2026-03-09 05:53:43
537130,地榆,90.0,HKD,5枝,紫色,5枝,40-60cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537130,,2026-03-09 05:53:50
537127,相思梅（石竹梅）,50.0,HKD,1札,白色,1札,60-70cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537127,,2026-03-09 05:53:59
537126,海星（情人草）,65.0,HKD,3枝/5枝,紫色,3枝/5枝,40-60cm,廣州,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537126,,2026-03-09 05:54:07
537116,鮮花 - 牡丹菊（吸色布朗尼）,100.0,HKD,5支/10支,紅色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537116,,2026-03-09 05:54:14
537115,鮮花 - 牡丹菊（吸色淺咖）,100.0,HKD,5支/10支,咖色,5支/10支,50-70cm,雲南,1. 剪腳：沿花梗底部向上2cm位置斜剪，剪後立即插水，避免在空氣中暴露時間過長，令鮮花重新分泌粘液阻塞吸水口,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537115,,2026-03-09 05:54:22
537114,鮮花 - 牡丹菊（吸色青花瓷）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537114,,2026-03-09 05:54:29
537113,鮮花 - 牡丹菊（吸色抹茶綠）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537113,,2026-03-09 05:54:37
537112,鮮花 - 牡丹菊（吸色白橙）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537112,,2026-03-09 05:54:44
537111,鮮花 - 牡丹菊（吸色夢幻紫）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537111,,2026-03-09 05:54:52
537109,鮮花 - 牡丹菊（吸色葡萄紫）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537109,,2026-03-09 05:54:59
537108,鮮花 - 牡丹菊（吸色薰衣草紫）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537108,,2026-03-09 05:55:06
537106,鮮花 - 牡丹菊（吸色果綠）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537106,,2026-03-09 05:55:13
537105,鮮花 - 牡丹菊（吸色香芋紫）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537105,,2026-03-09 05:55:19
537104,鮮花 - 牡丹菊（吸色中國紅）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537104,,2026-03-09 05:55:26
537103,鮮花 - 牡丹菊（吸色芒果色）,100.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537103,,2026-03-09 05:55:33
537079,單頭菊花 - 紫色乒乓菊,55.0,HKD,"5枝
10枝",,"5枝
10枝",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537079,,2026-03-09 05:55:41
537078,單頭菊花 - 綠色乒乓菊,55.0,HKD,"5枝
10枝",,"5枝
10枝",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537078,,2026-03-09 05:55:48
537077,麵包菊 - 伊特斯科,50.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537077,,2026-03-09 05:55:55
537075,安娜菊 - 俄斯安娜深粉,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537075,,2026-03-09 05:56:04
537073,安娜菊 - 粉綠,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537073,,2026-03-09 05:56:11
537072,安娜菊 - 奧利粉,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537072,,2026-03-09 05:56:20
537070,安娜菊 （吸色夢幻紫）,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537070,,2026-03-09 05:56:27
537069,安娜菊 （吸色玫紅）,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537069,,2026-03-09 05:56:34
537067,安娜菊 （吸色橙）,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537067,,2026-03-09 05:56:41
537043,安娜菊 （吸色桃妝）,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/537043,,2026-03-09 05:56:49
536563,烟花菊 - 璀璨,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536563,,2026-03-09 05:56:56
536561,烟花菊 - 傲月粉,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536561,,2026-03-09 05:57:03
536558,烟花菊 - 蒼翠,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536558,,2026-03-09 05:57:10
536555,烟花菊 - 燿陽,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536555,,2026-03-09 05:57:21
536534,烟花菊 - 愛神,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536534,,2026-03-09 05:57:27
536533,烟花菊 - 紫霞,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536533,,2026-03-09 05:57:34
536532,烟花菊 - 卡普瑞,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536532,,2026-03-09 05:57:41
536530,烟花菊 - 薩弗拉紅,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536530,,2026-03-09 05:57:50
536499,烟花菊 - 綠安娜,60.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536499,,2026-03-09 05:57:57
536420,小菊 - 紫丹特,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536420,,2026-03-09 05:58:04
536419,小菊 - 檸檬黃,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536419,,2026-03-09 05:58:14
536417,小菊 - 粉丹特,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536417,,2026-03-09 05:58:20
536415,小菊 - 瑞白,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536415,,2026-03-09 05:58:27
536414,小菊 - 瑞黃,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536414,,2026-03-09 05:58:37
536413,小菊 - 紅丹特,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536413,,2026-03-09 05:58:44
536411,小菊 - 卡明淺粉,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536411,,2026-03-09 05:58:53
536410,小菊 - 三文魚,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536410,,2026-03-09 05:59:00
536409,小菊 - 科隆香水,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536409,,2026-03-09 05:59:09
536408,小菊 - 條紋,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536408,,2026-03-09 05:59:16
536270,蝴蝶洋牡丹,110.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536270,,2026-03-09 05:59:23
536259,小菊 - 金星,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536259,,2026-03-09 05:59:30
536258,小菊 - 綠精靈,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536258,,2026-03-09 05:59:36
536257,小菊 - 凱蒂白,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536257,,2026-03-09 05:59:43
536256,小菊 - 漢城,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536256,,2026-03-09 05:59:50
536255,小菊 - 馬蒂斯,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536255,,2026-03-09 05:59:57
536254,小菊 - 橙饅頭,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536254,,2026-03-09 06:00:04
536253,小菊 - 羅西粉,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536253,,2026-03-09 06:00:12
536252,小菊 - 綠森林,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536252,,2026-03-09 06:00:20
536251,小菊 - 卡庫,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536251,,2026-03-09 06:00:28
536250,小菊 - 少女粉,35.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/536250,,2026-03-09 06:00:35
