ID,sample_id,花名,月份,朝代,作者,诗名,top20_words,top5_preview
999,186,瑞香,十二月,宋,苏轼,西江月,"[[""瑞香"", 0.9051], [""琼花"", 0.2331], [""东坡"", 0.1826], [""赏花"", 0.1254], [""扬州"", 0.098], [""同样"", 0.0836], [""香气"", 0.0743], [""认为"", 0.072], [""首词"", 0.0629], [""色彩"", 0.0624], [""令人"", 0.0609], [""牡丹花"", 0.0535], [""西湖"", 0.0481], [""杭州"", 0.0464], [""自然"", 0.0449], [""比作"", 0.043], [""语言"", 0.0418], [""面对"", 0.0418], [""故事"", 0.0407], [""只能"", 0.0407]]",瑞香、琼花、东坡、赏花、扬州
997,187,瑞香,十二月,宋,朱淑真,咏瑞香,"[[""瑞香"", 0.9543], [""感到"", 0.0859], [""在于"", 0.0818], [""笔下"", 0.08], [""写出"", 0.0787], [""香气"", 0.0783], [""女子"", 0.0759], [""似乎"", 0.0572], [""形象"", 0.0485], [""面对"", 0.0441], [""丰富"", 0.0435], [""细腻"", 0.0435], [""觉得"", 0.0435], [""喜爱"", 0.0435], [""故事"", 0.0429], [""佳人"", 0.0429], [""艳丽"", 0.0424], [""意味"", 0.0424], [""完全"", 0.0419], [""传说"", 0.0419]]",瑞香、感到、在于、笔下、写出
996,188,瑞香,十二月,宋,杨万里,瑞香花新开(五首之一),"[[""瑞香"", 0.9357], [""兰花"", 0.1251], [""香气"", 0.1234], [""喜爱"", 0.0914], [""细腻"", 0.0914], [""可爱"", 0.088], [""比喻"", 0.0715], [""显得"", 0.0645], [""创造"", 0.0498], [""神韵"", 0.0483], [""比作"", 0.0476], [""白色"", 0.0469], [""东风"", 0.0469], [""性格"", 0.0469], [""赏花"", 0.0463], [""语言"", 0.0463], [""风韵"", 0.0457], [""衬托"", 0.0451], [""情态"", 0.0451], [""传神"", 0.0446]]",瑞香、兰花、香气、喜爱、细腻
995,189,瑞香,十二月,宋,范成大,瑞香花,"[[""瑞香"", 0.9394], [""特点"", 0.1168], [""绿叶"", 0.1111], [""香气"", 0.1051], [""开花"", 0.0954], [""作为"", 0.089], [""兰花"", 0.08], [""神韵"", 0.0617], [""便是"", 0.0592], [""深情"", 0.0592], [""喜爱"", 0.0584], [""暗示"", 0.0569], [""写法"", 0.0562], [""想到"", 0.0562], [""时节"", 0.0537], [""品格"", 0.0526], [""咏花"", 0.0526], [""点明"", 0.0526], [""意境"", 0.051], [""人间"", 0.049]]",瑞香、特点、绿叶、香气、开花
961,190,水仙花,十二月,宋,黄庭坚,王充道送水仙花五十枝,"[[""水仙"", 0.7123], [""孤独"", 0.3176], [""多情"", 0.2623], [""水仙花"", 0.2247], [""令人"", 0.1662], [""意境"", 0.1473], [""象征"", 0.1459], [""同样"", 0.114], [""烘托"", 0.114], [""有着"", 0.1125], [""细腻"", 0.1125], [""在于"", 0.1059], [""难以"", 0.1047], [""美的"", 0.1024], [""形象"", 0.094], [""开花"", 0.0919], [""作为"", 0.0858], [""兰花"", 0.077], [""人们"", 0.0739], [""桂花"", 0.0682]]",水仙、孤独、多情、水仙花、令人
962,191,水仙花,十二月,宋,刘克庄,水仙花,"[[""水仙"", 0.8726], [""屈原"", 0.2501], [""性格"", 0.118], [""特色"", 0.112], [""可爱"", 0.1106], [""巧妙"", 0.1003], [""认为"", 0.1003], [""抒情"", 0.0983], [""水仙花"", 0.0764], [""诗歌"", 0.0646], [""用典"", 0.0635], [""历史"", 0.0625], [""神韵"", 0.0607], [""方面"", 0.0607], [""构思"", 0.0607], [""同样"", 0.0582], [""希望"", 0.0582], [""自有"", 0.0582], [""有着"", 0.0574], [""丰富"", 0.0574]]",水仙、屈原、性格、特色、可爱
987,192,蜡梅,十二月,宋,黄庭坚,戏咏蜡梅二首,"[[""议论"", 0.5287], [""香气"", 0.4571], [""有着"", 0.2538], [""形象"", 0.2121], [""读者"", 0.1791], [""桃李"", 0.1404], [""便是"", 0.1286], [""桃花"", 0.1286], [""前人"", 0.1286], [""咏梅"", 0.1286], [""喜爱"", 0.1269], [""欣赏"", 0.1253], [""感到"", 0.1253], [""强烈"", 0.1253], [""风姿"", 0.1237], [""意味"", 0.1237], [""艳丽"", 0.1237], [""比较"", 0.1194], [""品格"", 0.1143], [""鲜明"", 0.1131]]",议论、香气、有着、形象、读者
985,193,蜡梅,十二月,宋,苏轼,蜡梅一首贈赵景貺,"[[""西湖"", 0.6444], [""杭州"", 0.3732], [""变化"", 0.2986], [""梅花"", 0.255], [""苏轼"", 0.2105], [""境界"", 0.1857], [""先生"", 0.1168], [""性格"", 0.1136], [""前人"", 0.112], [""赏花"", 0.112], [""相似"", 0.1106], [""欣赏"", 0.1092], [""只能"", 0.1092], [""充满"", 0.1065], [""写法"", 0.1065], [""真是"", 0.1029], [""引出"", 0.1006], [""香气"", 0.0995], [""不知"", 0.0975], [""观赏"", 0.0946]]",西湖、杭州、变化、梅花、苏轼
986,194,蜡梅,十二月,宋,陆游,荀秀才送蜡梅十枝奇甚为赋此诗,"[[""梅花"", 0.5115], [""首诗"", 0.3377], [""形象"", 0.3176], [""陆游"", 0.2353], [""风姿"", 0.1853], [""比较"", 0.1788], [""写出"", 0.172], [""品格"", 0.1711], [""春风"", 0.1676], [""形容"", 0.1512], [""盛开"", 0.1449], [""感情"", 0.1293], [""屈原"", 0.1035], [""表明"", 0.0963], [""同样"", 0.0963], [""风流"", 0.0963], [""咏梅"", 0.0963], [""有着"", 0.095], [""觉得"", 0.095], [""特点"", 0.095]]",梅花、首诗、形象、陆游、风姿
984,195,水仙花,十二月,宋,辛弃疾,贺新郎,"[[""水仙"", 0.865], [""多情"", 0.1991], [""无人"", 0.1964], [""水仙花"", 0.1705], [""词人"", 0.1564], [""屈原"", 0.1395], [""高洁"", 0.1141], [""联想"", 0.1037], [""花瓣"", 0.0813], [""写出"", 0.0773], [""形容"", 0.0679], [""桂花"", 0.0517], [""用典"", 0.0472], [""憔悴"", 0.0472], [""江南"", 0.0458], [""拟人"", 0.0451], [""神韵"", 0.0451], [""议论"", 0.0445], [""独立"", 0.0439], [""丰富"", 0.0427]]",水仙、多情、无人、水仙花、词人
983,196,水仙花,十二月,宋,王沂孙,庆宫春,"[[""曲折"", 0.4809], [""凄凉"", 0.4809], [""水仙"", 0.37], [""咏物"", 0.2345], [""词人"", 0.2142], [""暗示"", 0.19], [""深沉"", 0.1877], [""含蓄"", 0.1621], [""主人公"", 0.1136], [""清人"", 0.1015], [""有关"", 0.0962], [""只能"", 0.0962], [""对比"", 0.095], [""至此"", 0.095], [""还有"", 0.0938], [""传说"", 0.0938], [""花瓣"", 0.0927], [""现实"", 0.0917], [""形成"", 0.0917], [""情绪"", 0.0906]]",曲折、凄凉、水仙、咏物、词人
982,197,水仙花,十二月,宋,高观国,金人捧露盘,"[[""水仙"", 0.9313], [""水仙花"", 0.1335], [""开放"", 0.1235], [""开头"", 0.1215], [""花瓣"", 0.0955], [""兰花"", 0.0916], [""上片"", 0.085], [""寄托"", 0.0842], [""梅花"", 0.0771], [""呼应"", 0.0696], [""风姿"", 0.0652], [""境界"", 0.0561], [""咏物"", 0.0536], [""形象"", 0.0372], [""白色"", 0.0343], [""清香"", 0.0343], [""同样"", 0.0339], [""姿态"", 0.0339], [""风韵"", 0.0334], [""喜爱"", 0.0334]]",水仙、水仙花、开放、开头、花瓣
979,198,水仙花,十二月,宋,无名氏,菩萨蛮,"[[""水仙花"", 0.5342], [""水仙"", 0.5081], [""下片"", 0.2527], [""花儿"", 0.2033], [""情感"", 0.1933], [""其实"", 0.1826], [""上片"", 0.1701], [""已经"", 0.161], [""不同"", 0.1437], [""正是"", 0.1292], [""没有"", 0.125], [""写出"", 0.121], [""多情"", 0.1169], [""意态"", 0.1148], [""无情"", 0.1076], [""人生"", 0.106], [""摇曳"", 0.1016], [""相似"", 0.1003], [""情态"", 0.099], [""凋零"", 0.0966]]",水仙花、水仙、下片、花儿、情感
975,199,水仙,十二月,清,陶孚尹,水仙花,"[[""水仙"", 0.6583], [""水仙花"", 0.6229], [""有关"", 0.1027], [""风姿"", 0.1014], [""想到"", 0.1002], [""动人"", 0.1002], [""联系"", 0.0926], [""不知"", 0.0917], [""形象"", 0.0869], [""典故"", 0.0865], [""自然"", 0.0849], [""联想"", 0.0842], [""咏物"", 0.0834], [""读者"", 0.0734], [""用典"", 0.0575], [""憔悴"", 0.0575], [""屈原"", 0.0566], [""比作"", 0.0541], [""清人"", 0.0541], [""月光"", 0.0541]]",水仙、水仙花、有关、风姿、想到
966,200,水仙花,十二月,宋,刘攽,水仙花,"[[""水仙"", 0.8114], [""想到"", 0.2806], [""仙女"", 0.1934], [""也许"", 0.1574], [""水仙花"", 0.1551], [""意境"", 0.1526], [""首诗"", 0.1242], [""性格"", 0.1197], [""气氛"", 0.1136], [""特征"", 0.1096], [""没有"", 0.1089], [""画面"", 0.1038], [""人间"", 0.0978], [""自然"", 0.0634], [""相对"", 0.0598], [""摇曳"", 0.059], [""烘托"", 0.059], [""特色"", 0.0568], [""孤独"", 0.0548], [""在于"", 0.0548]]",水仙、想到、仙女、也许、水仙花
